"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",38342,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",41799,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",41319,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",42407,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",41347,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",42714,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",42734,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",44922,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",42366,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",44484,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",41596,,
"2","Large regions (TL2)","AU4","South Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",43587,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",29659,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",34092,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",30415,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",33952,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",33275,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",36577,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",33578,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",37094,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",35532,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",39601,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",36363,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",41242,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",36543,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",42541,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",39649,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",46366,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",43613,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",51775,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",46283,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",53408,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",46429,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",53382,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",48572,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",56844,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",50918,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",60019,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",51586,,
"2","Large regions (TL2)","AU5","Western Australia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",60599,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",25389,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",26568,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",25749,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",25961,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",27953,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",27805,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",28364,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",28392,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",30589,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",30703,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",32235,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",32703,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",33780,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",34667,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",35227,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",36189,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",37119,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",38445,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",39660,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",38647,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",39765,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",39033,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",39791,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",39107,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",39284,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",38418,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",37742,,
"2","Large regions (TL2)","AU6","Tasmania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",36672,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",31090,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",35252,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",33331,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",36440,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",35538,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",38609,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",34918,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","AUD","Australian Dollar","0","Units","2015","2015",37924,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",36235,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2004","2004","AUD","Australian Dollar","0","Units","2015","2015",39783,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",39371,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2005","2005","AUD","Australian Dollar","0","Units","2015","2015",43340,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",42081,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","AUD","Australian Dollar","0","Units","2015","2015",46590,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",43051,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","AUD","Australian Dollar","0","Units","2015","2015",48363,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",44691,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2008","2008","AUD","Australian Dollar","0","Units","2015","2015",50457,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",47747,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","AUD","Australian Dollar","0","Units","2015","2015",52600,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",50516,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2010","2010","AUD","Australian Dollar","0","Units","2015","2015",55149,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",51999,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2011","2011","AUD","Australian Dollar","0","Units","2015","2015",56614,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",53364,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","AUD","Australian Dollar","0","Units","2015","2015",59608,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",54463,,
"2","Large regions (TL2)","AU7","Northern Territory","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2013","2013","AUD","Australian Dollar","0","Units","2015","2015",59562,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",45416,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2000","2000","AUD","Australian Dollar","0","Units","2015","2015",52926,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",50863,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_PRIM","Primary Income of Private Households ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2001","2001","AUD","Australian Dollar","0","Units","2015","2015",57335,,
"2","Large regions (TL2)","AU8","Canberra region (ACT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","INCOME_DISP","Disposable Household Income ","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2002","2002","AUD","Australian Dollar","0","Units","2015","2015",50010,,
